GAME_ID,GAME_DATE,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,IS_HOME,POINTS_FOR,POINTS_AGAINST,WIN,MARGIN,FGA,FTA,OREB,TOV,MATCHUP,SEASON_ID
0022500040,2025-11-14,1610612751,BKN,Brooklyn Nets,0,98,105,0,-7,89,16,7,7,BKN @ ORL,22025
0022500003,2025-10-22,1610612752,NYK,New York Knicks,1,119,111,1,8,86,36,9,14,NYK vs. CLE,22025
0022500018,2025-10-24,1610612752,NYK,New York Knicks,1,105,95,1,10,86,25,21,20,NYK vs. BOS,22025
0022500108,2025-10-26,1610612752,NYK,New York Knicks,0,107,115,0,-8,98,21,16,16,NYK @ MIA,22025
0022500125,2025-10-28,1610612752,NYK,New York Knicks,0,111,121,0,-10,92,23,17,13,NYK @ MIL,22025
0022500023,2025-10-31,1610612752,NYK,New York Knicks,0,125,135,0,-10,91,23,12,12,NYK @ CHI,22025
0022500153,2025-11-02,1610612752,NYK,New York Knicks,1,128,116,1,12,95,22,14,11,NYK vs. CHI,22025
0022500159,2025-11-03,1610612752,NYK,New York Knicks,1,119,102,1,17,94,20,12,12,NYK vs. WAS,22025
0022500175,2025-11-05,1610612752,NYK,New York Knicks,1,137,114,1,23,102,9,21,14,NYK vs. MIN,22025
0022500192,2025-11-09,1610612752,NYK,New York Knicks,1,134,98,1,36,89,26,15,14,NYK vs. BKN,22025
0022500208,2025-11-11,1610612752,NYK,New York Knicks,1,133,120,1,13,98,20,10,15,NYK vs. MEM,22025
0022500215,2025-11-12,1610612752,NYK,New York Knicks,1,107,124,0,-17,88,23,10,14,NYK vs. ORL,22025
0022500039,2025-11-14,1610612752,NYK,New York Knicks,1,140,132,1,8,104,29,20,8,NYK vs. MIA,22025
0022500081,2025-10-22,1610612753,ORL,Orlando Magic,1,125,121,1,4,90,35,9,15,ORL vs. MIA,22025
0022500090,2025-10-24,1610612753,ORL,Orlando Magic,1,107,111,0,-4,78,37,12,22,ORL vs. ATL,22025
0022500100,2025-10-25,1610612753,ORL,Orlando Magic,1,98,110,0,-12,87,33,15,20,ORL vs. CHI,22025
0022500114,2025-10-27,1610612753,ORL,Orlando Magic,0,124,136,0,-12,82,38,13,13,ORL @ PHI,22025
0022500129,2025-10-29,1610612753,ORL,Orlando Magic,0,116,135,0,-19,83,40,15,17,ORL @ DET,22025
0022500138,2025-10-30,1610612753,ORL,Orlando Magic,0,123,107,1,16,87,23,14,13,ORL @ CHA,22025
0022500145,2025-11-01,1610612753,ORL,Orlando Magic,0,125,94,1,31,92,22,8,17,ORL @ WAS,22025
0022500166,2025-11-04,1610612753,ORL,Orlando Magic,0,112,127,0,-15,83,33,14,19,ORL @ ATL,22025
0022500028,2025-11-07,1610612753,ORL,Orlando Magic,1,123,110,1,13,82,31,11,15,ORL vs. BOS,22025
0022500193,2025-11-09,1610612753,ORL,Orlando Magic,1,107,111,0,-4,79,32,12,17,ORL vs. BOS,22025
0022500200,2025-11-10,1610612753,ORL,Orlando Magic,1,115,112,1,3,87,34,11,13,ORL vs. POR,22025
0022500215,2025-11-12,1610612753,ORL,Orlando Magic,0,124,107,1,17,86,33,12,15,ORL @ NYK,22025
0022500040,2025-11-14,1610612753,ORL,Orlando Magic,1,105,98,1,7,78,21,7,19,ORL vs. BKN,22025
0022500005,2025-10-23,1610612754,IND,Indiana Pacers,1,135,141,0,-6,105,40,11,14,IND vs. OKC,22025
0022500103,2025-10-25,1610612754,IND,Indiana Pacers,0,103,128,0,-25,89,23,11,13,IND @ MEM,22025
0022500110,2025-10-26,1610612754,IND,Indiana Pacers,0,110,114,0,-4,91,27,16,17,IND @ MIN,22025
0022500133,2025-10-29,1610612754,IND,Indiana Pacers,0,105,107,0,-2,106,28,19,14,IND @ DAL,22025
0022500020,2025-10-31,1610612754,IND,Indiana Pacers,1,108,128,0,-20,99,33,18,12,IND vs. ATL,22025
0022500144,2025-11-01,1610612754,IND,Indiana Pacers,1,114,109,1,5,89,28,11,12,IND vs. GSW,22025
0022500157,2025-11-03,1610612754,IND,Indiana Pacers,1,115,117,0,-2,90,38,14,12,IND vs. MIL,22025
0022500173,2025-11-05,1610612754,IND,Indiana Pacers,1,103,112,0,-9,99,13,16,18,IND vs. BKN,22025
0022500189,2025-11-08,1610612754,IND,Indiana Pacers,0,100,117,0,-17,93,34,15,11,IND @ DEN,22025
0022500196,2025-11-09,1610612754,IND,Indiana Pacers,0,83,114,0,-31,94,11,14,22,IND @ GSW,22025
0022500211,2025-11-11,1610612754,IND,Indiana Pacers,0,128,152,0,-24,99,29,15,8,IND @ UTA,22025
0022500226,2025-11-13,1610612754,IND,Indiana Pacers,0,98,133,0,-35,88,29,16,12,IND @ PHX,22025
0022500230,2025-11-15,1610612754,IND,Indiana Pacers,1,111,129,0,-18,87,27,7,16,IND vs. TOR,22025
0022500083,2025-10-22,1610612755,PHI,Philadelphia 76ers,0,117,116,1,1,85,30,10,14,PHI @ BOS,22025
0022500102,2025-10-25,1610612755,PHI,Philadelphia 76ers,1,125,121,1,4,87,32,11,15,PHI vs. CHA,22025
0022500114,2025-10-27,1610612755,PHI,Philadelphia 76ers,1,136,124,1,12,97,32,14,7,PHI vs. ORL,22025
0022500123,2025-10-28,1610612755,PHI,Philadelphia 76ers,0,139,134,1,5,100,37,18,14,PHI @ WAS,22025
0022500021,2025-10-31,1610612755,PHI,Philadelphia 76ers,1,108,109,0,-1,78,29,9,18,PHI vs. BOS,22025
0022500149,2025-11-02,1610612755,PHI,Philadelphia 76ers,0,129,105,1,24,96,17,12,15,PHI @ BKN,22025
0022500167,2025-11-04,1610612755,PHI,Philadelphia 76ers,0,111,113,0,-2,94,24,12,16,PHI @ CHI,22025
0022500171,2025-11-05,1610612755,PHI,Philadelphia 76ers,0,121,132,0,-11,90,30,15,19,PHI @ CLE,22025
0022500184,2025-11-08,1610612755,PHI,Philadelphia 76ers,1,130,120,1,10,96,28,15,14,PHI vs. TOR,22025
0022500195,2025-11-09,1610612755,PHI,Philadelphia 76ers,1,108,111,0,-3,84,28,12,20,PHI vs. DET,22025
0022500209,2025-11-11,1610612755,PHI,Philadelphia 76ers,1,102,100,1,2,84,19,8,9,PHI vs. BOS,22025
0022500041,2025-11-14,1610612755,PHI,Philadelphia 76ers,0,105,114,0,-9,90,15,13,15,PHI @ DET,22025
0022500088,2025-10-22,1610612756,PHX,Phoenix Suns,1,120,116,1,4,95,28,18,16,PHX vs. SAC,22025
0022500099,2025-10-24,1610612756,PHX,Phoenix Suns,0,102,129,0,-27,90,15,15,18,PHX @ LAC,22025
0022500104,2025-10-25,1610612756,PHX,Phoenix Suns,0,111,133,0,-22,88,22,12,20,PHX @ DEN,22025
0022500120,2025-10-27,1610612756,PHX,Phoenix Suns,0,134,138,0,-4,106,31,18,14,PHX @ UTA,22025
0022500137,2025-10-29,1610612756,PHX,Phoenix Suns,1,113,114,0,-1,86,17,8,21,PHX vs. MEM,22025
0022500025,2025-10-31,1610612756,PHX,Phoenix Suns,1,118,96,1,22,91,18,8,12,PHX vs. UTA,22025
0022500154,2025-11-02,1610612756,PHX,Phoenix Suns,1,130,118,1,12,79,22,5,20,PHX vs. SAS,22025
0022500169,2025-11-04,1610612756,PHX,Phoenix Suns,0,107,118,0,-11,91,16,16,17,PHX @ GSW,22025
0022500182,2025-11-06,1610612756,PHX,Phoenix Suns,1,115,102,1,13,92,19,15,16,PHX vs. LAC,22025
0022500190,2025-11-08,1610612756,PHX,Phoenix Suns,0,114,103,1,11,83,21,13,14,PHX @ LAC,22025
0022500204,2025-11-10,1610612756,PHX,Phoenix Suns,1,121,98,1,23,78,31,10,18,PHX vs. NOP,22025
0022500221,2025-11-12,1610612756,PHX,Phoenix Suns,0,123,114,1,9,95,26,13,12,PHX @ DAL,22025
0022500226,2025-11-13,1610612756,PHX,Phoenix Suns,1,133,98,1,35,85,27,10,11,PHX vs. IND,22025
0022500089,2025-10-22,1610612757,POR,Portland Trail Blazers,1,114,118,0,-4,90,35,7,16,POR vs. MIN,22025
0022500097,2025-10-24,1610612757,POR,Portland Trail Blazers,1,139,119,1,20,93,25,10,19,POR vs. GSW,22025
0022500112,2025-10-26,1610612757,POR,Portland Trail Blazers,0,107,114,0,-7,92,34,18,16,POR @ LAC,22025
0022500122,2025-10-27,1610612757,POR,Portland Trail Blazers,0,122,108,1,14,103,15,19,19,POR @ LAL,22025
0022500135,2025-10-29,1610612757,POR,Portland Trail Blazers,0,136,134,1,2,96,27,14,18,POR @ UTA,22025
0022500026,2025-10-31,1610612757,POR,Portland Trail Blazers,1,109,107,1,2,91,31,16,13,POR vs. DEN,22025
0022500163,2025-11-03,1610612757,POR,Portland Trail Blazers,1,115,123,0,-8,85,30,15,18,POR vs. LAL,22025
0022500180,2025-11-05,1610612757,POR,Portland Trail Blazers,1,121,119,1,2,88,32,11,18,POR vs. OKC,22025
0022500187,2025-11-08,1610612757,POR,Portland Trail Blazers,0,131,136,0,-5,109,23,22,20,POR @ MIA,22025
0022500200,2025-11-10,1610612757,POR,Portland Trail Blazers,0,112,115,0,-3,90,26,11,10,POR @ ORL,22025
0022500219,2025-11-12,1610612757,POR,Portland Trail Blazers,0,125,117,1,8,83,17,9,13,POR @ NOP,22025
0022500042,2025-11-14,1610612757,POR,Portland Trail Blazers,0,116,140,0,-24,89,27,16,20,POR @ HOU,22025
0022500088,2025-10-22,1610612758,SAC,Sacramento Kings,0,116,120,0,-4,94,23,9,13,SAC @ PHX,22025
0022500098,2025-10-24,1610612758,SAC,Sacramento Kings,1,105,104,1,1,83,15,5,13,SAC vs. UTA,22025
0022500113,2025-10-26,1610612758,SAC,Sacramento Kings,1,120,127,0,-7,101,18,13,16,SAC vs. LAL,22025
0022500126,2025-10-28,1610612758,SAC,Sacramento Kings,0,101,107,0,-6,85,21,9,17,SAC @ OKC,22025
0022500132,2025-10-29,1610612758,SAC,Sacramento Kings,0,113,126,0,-13,82,26,5,10,SAC @ CHI,22025
0022500142,2025-11-01,1610612758,SAC,Sacramento Kings,0,135,133,1,2,87,40,11,10,SAC @ MIL,22025
0022500162,2025-11-03,1610612758,SAC,Sacramento Kings,0,124,130,0,-6,90,25,8,15,SAC @ DEN,22025
0022500181,2025-11-05,1610612758,SAC,Sacramento Kings,1,121,116,1,5,83,33,8,16,SAC vs. GSW,22025
0022500038,2025-11-07,1610612758,SAC,Sacramento Kings,1,101,132,0,-31,92,15,8,17,SAC vs. OKC,22025
0022500197,2025-11-09,1610612758,SAC,Sacramento Kings,1,117,144,0,-27,90,31,12,18,SAC vs. MIN,22025
0022500212,2025-11-11,1610612758,SAC,Sacramento Kings,1,108,122,0,-14,85,23,9,10,SAC vs. DEN,22025
0022500223,2025-11-12,1610612758,SAC,Sacramento Kings,1,100,133,0,-33,92,18,9,20,SAC vs. ATL,22025
0022500044,2025-11-14,1610612758,SAC,Sacramento Kings,0,110,124,0,-14,93,27,13,15,SAC @ MIN,22025
0022500004,2025-10-22,1610612759,SAS,San Antonio Spurs,0,125,92,1,33,87,28,11,15,SAS @ DAL,22025
0022500095,2025-10-24,1610612759,SAS,San Antonio Spurs,0,120,116,1,4,98,26,20,19,SAS @ NOP,22025
0022500105,2025-10-26,1610612759,SAS,San Antonio Spurs,1,118,107,1,11,78,36,11,15,SAS vs. BKN,22025
0022500118,2025-10-27,1610612759,SAS,San Antonio Spurs,1,121,103,1,18,67,36,7,21,SAS vs. TOR,22025
0022500141,2025-10-30,1610612759,SAS,San Antonio Spurs,1,107,101,1,6,86,23,9,11,SAS vs. MIA,22025
0022500154,2025-11-02,1610612759,SAS,San Antonio Spurs,0,118,130,0,-12,98,23,16,14,SAS @ PHX,22025
0022500179,2025-11-05,1610612759,SAS,San Antonio Spurs,0,116,118,0,-2,74,40,8,19,SAS @ LAL,22025
0022500032,2025-11-07,1610612759,SAS,San Antonio Spurs,1,121,110,1,11,87,25,15,21,SAS vs. HOU,22025
0022500188,2025-11-08,1610612759,SAS,San Antonio Spurs,1,126,119,1,7,90,18,10,12,SAS vs. NOP,22025
0022500202,2025-11-10,1610612759,SAS,San Antonio Spurs,0,121,117,1,4,86,27,9,15,SAS @ CHI,22025
0022500220,2025-11-12,1610612759,SAS,San Antonio Spurs,1,120,125,0,-5,94,16,13,20,SAS vs. GSW,22025
0022500047,2025-11-14,1610612759,SAS,San Antonio Spurs,1,108,109,0,-1,85,19,11,21,SAS vs. GSW,22025
0022500001,2025-10-21,1610612760,OKC,Oklahoma City Thunder,1,125,124,1,1,104,25,11,12,OKC vs. HOU,22025
0022500005,2025-10-23,1610612760,OKC,Oklahoma City Thunder,0,141,135,1,6,95,51,9,14,OKC @ IND,22025
0022500101,2025-10-25,1610612760,OKC,Oklahoma City Thunder,0,117,100,1,17,93,19,15,13,OKC @ ATL,22025
0022500119,2025-10-27,1610612760,OKC,Oklahoma City Thunder,0,101,94,1,7,90,13,9,13,OKC @ DAL,22025
0022500126,2025-10-28,1610612760,OKC,Oklahoma City Thunder,1,107,101,1,6,92,10,10,15,OKC vs. SAC,22025
0022500140,2025-10-30,1610612760,OKC,Oklahoma City Thunder,1,127,108,1,19,98,28,14,6,OKC vs. WAS,22025
0022500148,2025-11-02,1610612760,OKC,Oklahoma City Thunder,1,137,106,1,31,84,26,8,13,OKC vs. NOP,22025
0022500170,2025-11-04,1610612760,OKC,Oklahoma City Thunder,0,126,107,1,19,86,22,8,11,OKC @ LAC,22025
0022500180,2025-11-05,1610612760,OKC,Oklahoma City Thunder,0,119,121,0,-2,91,31,13,15,OKC @ POR,22025
0022500038,2025-11-07,1610612760,OKC,Oklahoma City Thunder,0,132,101,1,31,91,24,8,11,OKC @ SAC,22025
0022500194,2025-11-09,1610612760,OKC,Oklahoma City Thunder,0,114,100,1,14,95,26,9,6,OKC @ MEM,22025
0022500210,2025-11-11,1610612760,OKC,Oklahoma City Thunder,1,126,102,1,24,83,31,10,20,OKC vs. GSW,22025
0022500222,2025-11-12,1610612760,OKC,Oklahoma City Thunder,1,121,92,1,29,88,23,6,11,OKC vs. LAL,22025
0022500229,2025-11-15,1610612760,OKC,Oklahoma City Thunder,0,109,96,1,13,89,10,13,14,OKC @ CHA,22025
0022500082,2025-10-22,1610612761,TOR,Toronto Raptors,0,138,118,1,20,95,29,12,19,TOR @ ATL,22025
0022500092,2025-10-24,1610612761,TOR,Toronto Raptors,1,116,122,0,-6,85,32,10,16,TOR vs. MIL,22025
0022500111,2025-10-26,1610612761,TOR,Toronto Raptors,0,129,139,0,-10,100,24,14,16,TOR @ DAL,22025
0022500118,2025-10-27,1610612761,TOR,Toronto Raptors,0,103,121,0,-18,79,23,1,15,TOR @ SAS,22025
0022500131,2025-10-29,1610612761,TOR,Toronto Raptors,1,121,139,0,-18,85,19,4,10,TOR vs. HOU,22025
0022500022,2025-10-31,1610612761,TOR,Toronto Raptors,0,112,101,1,11,82,24,10,18,TOR @ CLE,22025
0022500152,2025-11-02,1610612761,TOR,Toronto Raptors,1,117,104,1,13,89,20,15,16,TOR vs. MEM,22025
0022500165,2025-11-04,1610612761,TOR,Toronto Raptors,1,128,100,1,28,91,29,10,10,TOR vs. MIL,22025
0022500030,2025-11-07,1610612761,TOR,Toronto Raptors,0,109,97,1,12,91,25,13,13,TOR @ ATL,22025
0022500184,2025-11-08,1610612761,TOR,Toronto Raptors,0,120,130,0,-10,90,28,10,11,TOR @ PHI,22025
0022500207,2025-11-11,1610612761,TOR,Toronto Raptors,0,119,109,1,10,91,25,13,9,TOR @ BKN,22025
0022500225,2025-11-13,1610612761,TOR,Toronto Raptors,0,126,113,1,13,88,17,11,14,TOR @ CLE,22025
0022500230,2025-11-15,1610612761,TOR,Toronto Raptors,0,129,111,1,18,87,42,8,14,TOR @ IND,22025
0022500087,2025-10-22,1610612762,UTA,Utah Jazz,1,129,108,1,21,87,20,13,13,UTA vs. LAC,22025
0022500098,2025-10-24,1610612762,UTA,Utah Jazz,0,104,105,0,-1,86,17,11,20,UTA @ SAC,22025
0022500120,2025-10-27,1610612762,UTA,Utah Jazz,1,138,134,1,4,108,36,28,19,UTA vs. PHX,22025
0022500135,2025-10-29,1610612762,UTA,Utah Jazz,1,134,136,0,-2,84,49,16,22,UTA vs. POR,22025
0022500025,2025-10-31,1610612762,UTA,Utah Jazz,0,96,118,0,-22,80,32,12,21,UTA @ PHX,22025
0022500150,2025-11-02,1610612762,UTA,Utah Jazz,0,103,126,0,-23,88,29,10,11,UTA @ CHA,22025
0022500158,2025-11-03,1610612762,UTA,Utah Jazz,0,105,103,1,2,84,25,15,19,UTA @ BOS,22025
0022500172,2025-11-05,1610612762,UTA,Utah Jazz,0,103,114,0,-11,86,29,11,15,UTA @ DET,22025
0022500036,2025-11-07,1610612762,UTA,Utah Jazz,0,97,137,0,-40,94,25,16,18,UTA @ MIN,22025
0022500205,2025-11-10,1610612762,UTA,Utah Jazz,1,113,120,0,-7,95,24,16,15,UTA vs. MIN,22025
0022500211,2025-11-11,1610612762,UTA,Utah Jazz,1,152,128,1,24,92,35,13,15,UTA vs. IND,22025
0022500227,2025-11-13,1610612762,UTA,Utah Jazz,1,122,132,0,-10,92,21,14,24,UTA vs. ATL,22025
0022500085,2025-10-22,1610612763,MEM,Memphis Grizzlies,1,128,122,1,6,80,43,6,17,MEM vs. NOP,22025
0022500094,2025-10-24,1610612763,MEM,Memphis Grizzlies,1,114,146,0,-32,95,28,12,20,MEM vs. MIA,22025
0022500103,2025-10-25,1610612763,MEM,Memphis Grizzlies,1,128,103,1,25,97,32,10,6,MEM vs. IND,22025
0022500121,2025-10-27,1610612763,MEM,Memphis Grizzlies,0,118,131,0,-13,88,28,7,13,MEM @ GSW,22025
0022500137,2025-10-29,1610612763,MEM,Memphis Grizzlies,0,114,113,1,1,93,13,9,17,MEM @ PHX,22025
0022500024,2025-10-31,1610612763,MEM,Memphis Grizzlies,1,112,117,0,-5,93,19,13,11,MEM vs. LAL,22025
0022500152,2025-11-02,1610612763,MEM,Memphis Grizzlies,0,104,117,0,-13,87,20,11,13,MEM @ TOR,22025
0022500161,2025-11-03,1610612763,MEM,Memphis Grizzlies,1,106,114,0,-8,87,25,18,20,MEM vs. DET,22025
0022500176,2025-11-05,1610612763,MEM,Memphis Grizzlies,1,109,124,0,-15,89,35,13,15,MEM vs. HOU,22025
0022500034,2025-11-07,1610612763,MEM,Memphis Grizzlies,1,118,104,1,14,85,28,7,15,MEM vs. DAL,22025
0022500194,2025-11-09,1610612763,MEM,Memphis Grizzlies,1,100,114,0,-14,91,18,11,14,MEM vs. OKC,22025
0022500208,2025-11-11,1610612763,MEM,Memphis Grizzlies,0,120,133,0,-13,84,24,5,22,MEM @ NYK,22025
0022500216,2025-11-12,1610612763,MEM,Memphis Grizzlies,0,95,131,0,-36,95,26,15,10,MEM @ BOS,22025
0022500228,2025-11-15,1610612763,MEM,Memphis Grizzlies,0,100,108,0,-8,86,40,11,15,MEM @ CLE,22025
0022500086,2025-10-22,1610612764,WAS,Washington Wizards,0,120,133,0,-13,98,19,13,13,WAS @ MIL,22025
0022500096,2025-10-24,1610612764,WAS,Washington Wizards,0,117,107,1,10,90,29,10,17,WAS @ DAL,22025
0022500109,2025-10-26,1610612764,WAS,Washington Wizards,1,113,139,0,-26,91,25,7,15,WAS vs. CHA,22025
0022500123,2025-10-28,1610612764,WAS,Washington Wizards,1,134,139,0,-5,107,21,13,16,WAS vs. PHI,22025
0022500140,2025-10-30,1610612764,WAS,Washington Wizards,0,108,127,0,-19,84,17,12,23,WAS @ OKC,22025
0022500145,2025-11-01,1610612764,WAS,Washington Wizards,1,94,125,0,-31,98,15,11,17,WAS vs. ORL,22025
0022500159,2025-11-03,1610612764,WAS,Washington Wizards,0,102,119,0,-17,81,19,7,20,WAS @ NYK,22025
0022500174,2025-11-05,1610612764,WAS,Washington Wizards,0,107,136,0,-29,80,27,11,19,WAS @ BOS,22025
0022500029,2025-11-07,1610612764,WAS,Washington Wizards,1,115,148,0,-33,91,23,16,20,WAS vs. CLE,22025
0022500183,2025-11-08,1610612764,WAS,Washington Wizards,1,105,111,0,-6,89,23,12,18,WAS vs. DAL,22025
0022500199,2025-11-10,1610612764,WAS,Washington Wizards,0,135,137,0,-2,95,26,11,20,WAS @ DET,22025
0022500218,2025-11-12,1610612764,WAS,Washington Wizards,0,112,135,0,-23,92,19,12,12,WAS @ HOU,22025
0022500084,2025-10-22,1610612765,DET,Detroit Pistons,0,111,115,0,-4,97,26,13,10,DET @ CHI,22025
0022500093,2025-10-24,1610612765,DET,Detroit Pistons,0,115,111,1,4,90,23,15,18,DET @ HOU,22025
0022500106,2025-10-26,1610612765,DET,Detroit Pistons,1,119,113,1,6,93,36,19,16,DET vs. BOS,22025
0022500007,2025-10-27,1610612765,DET,Detroit Pistons,1,95,116,0,-21,87,27,16,26,DET vs. CLE,22025
0022500129,2025-10-29,1610612765,DET,Detroit Pistons,1,135,116,1,19,93,34,14,14,DET vs. ORL,22025
0022500147,2025-11-01,1610612765,DET,Detroit Pistons,0,122,110,1,12,91,34,14,8,DET @ DAL,22025
0022500161,2025-11-03,1610612765,DET,Detroit Pistons,0,114,106,1,8,83,29,10,14,DET @ MEM,22025
0022500172,2025-11-05,1610612765,DET,Detroit Pistons,1,114,103,1,11,91,22,13,13,DET vs. UTA,22025
0022500031,2025-11-07,1610612765,DET,Detroit Pistons,0,125,107,1,18,85,30,11,13,DET @ BKN,22025
0022500195,2025-11-09,1610612765,DET,Detroit Pistons,0,111,108,1,3,82,28,9,16,DET @ PHI,22025
0022500199,2025-11-10,1610612765,DET,Detroit Pistons,1,137,135,1,2,114,38,28,16,DET vs. WAS,22025
0022500214,2025-11-12,1610612765,DET,Detroit Pistons,1,124,113,1,11,90,16,11,19,DET vs. CHI,22025
0022500041,2025-11-14,1610612765,DET,Detroit Pistons,1,114,105,1,9,92,18,13,14,DET vs. PHI,22025
0022500080,2025-10-22,1610612766,CHA,Charlotte Hornets,1,136,117,1,19,90,33,14,17,CHA vs. BKN,22025
0022500102,2025-10-25,1610612766,CHA,Charlotte Hornets,0,121,125,0,-4,89,28,13,17,CHA @ PHI,22025
0022500109,2025-10-26,1610612766,CHA,Charlotte Hornets,0,139,113,1,26,92,36,11,12,CHA @ WAS,22025
0022500124,2025-10-28,1610612766,CHA,Charlotte Hornets,0,117,144,0,-27,90,23,9,18,CHA @ MIA,22025
0022500138,2025-10-30,1610612766,CHA,Charlotte Hornets,1,107,123,0,-16,83,15,12,21,CHA vs. ORL,22025
0022500143,2025-11-01,1610612766,CHA,Charlotte Hornets,1,105,122,0,-17,86,27,10,14,CHA vs. MIN,22025
0022500150,2025-11-02,1610612766,CHA,Charlotte Hornets,1,126,103,1,23,88,22,9,15,CHA vs. UTA,22025
0022500168,2025-11-04,1610612766,CHA,Charlotte Hornets,0,112,116,0,-4,82,28,15,20,CHA @ NOP,22025
0022500033,2025-11-07,1610612766,CHA,Charlotte Hornets,0,108,126,0,-18,97,27,19,18,CHA @ MIA,22025
0022500198,2025-11-10,1610612766,CHA,Charlotte Hornets,1,111,121,0,-10,71,22,9,23,CHA vs. LAL,22025
0022500213,2025-11-12,1610612766,CHA,Charlotte Hornets,1,111,100,1,11,86,27,15,16,CHA vs. MIL,22025
0022500043,2025-11-14,1610612766,CHA,Charlotte Hornets,0,134,147,0,-13,98,29,10,13,CHA @ MIL,22025
0022500229,2025-11-15,1610612766,CHA,Charlotte Hornets,1,96,109,0,-13,96,7,12,15,CHA vs. OKC,22025
